"zadavatel","datum","cena"
"Olomouc","2012-12-04",5549445
"Olomouc","2008-06-20",8667706
"Olomouc","2009-12-21",6698474
"Olomouc","2007-08-17",4189820
"Olomouc","2007-11-19",1287810
"Olomouc","2006-10-20",9499999
"Olomouc","2012-08-24",3980000
"Olomouc","2009-12-04",2105300
"Olomouc","2014-09-02",199511
"Olomouc","2011-04-29",18999999
"Olomouc","2010-05-03",2499758
"Olomouc","2009-11-27",11686554
"Olomouc","2011-09-27",2270754
"Olomouc","2007-07-13",1717859
"Olomouc","2010-02-22",2349641
"Olomouc","2007-02-23",39995724
"Olomouc","2012-08-24",10853745
"Olomouc","2011-08-08",809100
"Olomouc","2012-06-15",44929373
"Olomouc","2010-10-08",5598883
"Olomouc","2014-07-01",1595620
"Olomouc","2009-05-29",3005000
"Olomouc","2009-10-12",6875901
"Olomouc","2010-03-08",43966241
"Olomouc","2006-07-21",3253455
"Olomouc","2013-03-12",1360000
"Olomouc","2009-06-26",490000
"Olomouc","2013-09-17",20055845
"Olomouc","2006-07-21",5632943
"Olomouc","2009-09-07",3887466
"Olomouc","2010-10-04",22170748
"Olomouc","2009-11-23",11150246
"Olomouc","2008-12-23",8249824
"Olomouc","2009-11-16",5964612
"Olomouc","2012-08-03",4878333
"Olomouc","2007-10-12",65226
"Olomouc","2007-11-30",16974786
"Olomouc","2012-01-16",6207500
"Olomouc","2012-08-13",38434623
"Olomouc","2011-05-03",11559224
"Olomouc","2011-11-20",1371664
"Olomouc","2014-07-01",420688
"Olomouc","2012-05-25",233750
"Olomouc","2009-06-12",2292855
"Olomouc","2009-02-06",209967952
"Olomouc","2011-02-07",1313758
"Olomouc","2014-10-24",60424
"Olomouc","2012-06-05",1742615
"Olomouc","2009-06-19",19747588
"Olomouc","2006-12-18",8276989
"Olomouc","2014-04-15",5689727
"Olomouc","2014-06-09",1056899
"Olomouc","2014-09-04",698708
"Olomouc","2014-07-29",17986281
"Olomouc","2013-06-12",5280000
"Olomouc","2014-07-01",45978
"Olomouc","2013-07-29",905000
"Olomouc","2009-06-26",760000
"Olomouc","2012-03-19",76586076
"Olomouc","2012-12-07",15000000
"Olomouc","2006-10-24",5831711
"Olomouc","2009-10-13",10559378
"Olomouc","2006-11-24",918566
"Olomouc","2009-06-26",220000
"Olomouc","2006-09-19",8390000
"Olomouc","2011-08-19",3283333
"Olomouc","2009-09-11",9430000
"Olomouc","2013-04-05",194644524
"Olomouc","2013-11-19",13161939
"Olomouc","2007-08-24",7606673
"Olomouc","2007-08-03",8115489
"Olomouc","2011-08-08",519695
"Olomouc","2009-10-09",4947349
"Olomouc","2014-10-02",29966151
"Olomouc","2011-05-13",8097500
"Olomouc","2006-07-21",8969671
"Olomouc","2012-09-04",13110400
"Olomouc","2009-10-09",15995012
"Olomouc","2010-07-09",3810
"Olomouc","2009-06-12",1705855
"Olomouc","2014-10-01",112144
"Olomouc","2009-11-30",27273474
"Olomouc","2008-09-26",5680916
"Olomouc","2007-08-10",9046450
"Olomouc","2009-10-16",6747745
"Olomouc","2006-11-16",58246818
"Olomouc","2012-06-07",15907741
"Olomouc","2012-07-11",5600255
"Olomouc","2007-11-09",22860976
"Olomouc","2013-05-14",2394441
"Olomouc","2011-08-08",1293000
"Olomouc","2013-06-24",433335
"Olomouc","2009-06-05",15757448
"Olomouc","2008-11-14",1900365
"Olomouc","2012-09-13",880000
"Olomouc","2009-06-26",270000
"Olomouc","2013-06-13",5114687
"Olomouc","2014-07-08",22946
"Olomouc","2013-04-22",26700000
"Olomouc","2014-05-20",900145
"Olomouc","2009-06-19",84790659
"Olomouc","2014-09-04",2663392
"Olomouc","2008-06-27",17527502
"Olomouc","2013-10-04",3467951
"Olomouc","2006-12-18",13298145
"Olomouc","2011-06-07",74741100
"Olomouc","2007-07-20",26723887
"Olomouc","2013-08-02",3630038
"Olomouc","2013-09-18",8449965
"Olomouc","2008-01-11",851450
"Olomouc","2007-06-29",7995593
"Olomouc","2010-07-09",6400
"Olomouc","2012-09-13",16649601
"Olomouc","2006-12-01",6191849
"Olomouc","2007-10-29",15232800
"Olomouc","2012-12-10",5151645
"Olomouc","2010-03-22",27972226
"Olomouc","2013-09-05",4168543
"Olomouc","2009-12-07",18978601
"Olomouc","2009-06-26",310000
"Olomouc","2011-10-07",43204361
"Olomouc","2014-03-05",226420
"Olomouc","2013-11-19",8685441
"Olomouc","2006-10-20",27667970
"Olomouc","2013-11-21",8394681
"Olomouc","2009-01-02",15497116
"Olomouc","2007-08-07",2130370
"Olomouc","2014-04-15",3152790
"Olomouc","2009-06-26",310000
"Olomouc","2006-11-03",1410467
"Olomouc","2014-11-14",1320000
"Olomouc","2012-07-03",5330000
"Olomouc","2013-11-06",3262571
"Olomouc","2007-08-17",5684242
"Olomouc","2014-05-21",3368905
"Olomouc","2013-09-06",1116960
"Olomouc","2009-04-10",6691301
"Olomouc","2011-09-02",3200000
"Olomouc","2007-08-10",1058662
"Olomouc","2010-07-16",225000
"Olomouc","2014-09-01",398150
"Olomouc","2012-09-26",125614858
"Olomouc","2013-05-07",2897386
"Olomouc","2009-10-02",14444818
"Olomouc","2009-06-26",220000
"Olomouc","2007-01-19",808057
"Olomouc","2008-10-03",15448443
"Olomouc","2014-09-26",7449403
"Olomouc","2007-01-29",8861219
"Olomouc","2015-01-06",20596025
"Olomouc","2009-04-10",8671810
"Olomouc","2012-01-03",1145960
"Olomouc","2009-10-23",3053400
"Olomouc","2013-06-05",4134056
"Olomouc","2011-08-08",1887381
"Olomouc","2007-06-04",308819
"Olomouc","2012-12-21",174896520
"Olomouc","2013-11-27",14670664
"Olomouc","2009-03-20",17301073
"Olomouc","2011-08-08",561250
"Olomouc","2013-10-08",6209000
"Olomouc","2009-06-26",610000
"Olomouc","2012-08-16",16000000
"Olomouc","2007-07-13",1552672
"Olomouc","2007-06-04",40988886
"Olomouc","2007-08-28",34335358
"Olomouc","2006-07-28",112719741
"Olomouc","2013-06-24",418400
"Olomouc","2007-07-13",1621024
"Olomouc","2008-11-07",2553069
"Olomouc","2008-01-18",1512605
"Olomouc","2014-06-03",4789200
"Olomouc","2014-05-20",974316
"Olomouc","2011-03-18",2970000
"Olomouc","2012-08-27",18312500
"Olomouc","2008-07-14",13949780
"Olomouc","2008-09-12",8000000
"Olomouc","2011-12-21",26758942
"Olomouc","2011-11-20",512616
"Olomouc","2013-09-30",1698585
"Olomouc","2009-10-23",74997133
"Olomouc","2013-04-23",6800000
"Olomouc","2006-07-21",8931649
"Olomouc","2009-06-12",1138440
"Olomouc","2007-12-04",6202572
"Olomouc","2014-04-15",6289376
"Olomouc","2009-09-07",1568959
"Olomouc","2007-03-09",1176471
"Olomouc","2006-11-16",5964233
"Olomouc","2012-09-18",868000
"Olomouc","2007-01-19",83184535
"Olomouc","2010-07-09",5237181
"Olomouc","2008-08-04",6855402
"Olomouc","2009-06-26",525000
"Olomouc","2011-07-22",25811986
"Olomouc","2007-12-31",7704630
"Olomouc","2014-02-10",9670000
"Olomouc","2006-11-16",1482300
"Olomouc","2011-04-22",7100000
"Olomouc","2012-07-09",25734935
"Olomouc","2008-05-23",4957021
"Olomouc","2007-10-22",1474289
"Olomouc","2013-02-19",6899369
"Olomouc","2009-01-16",4984956
"Olomouc","2014-10-24",21421
"Olomouc","2008-09-12",3730700
"Olomouc","2006-07-21",5256478
"Olomouc","2008-06-10",3069003
"Olomouc","2007-07-13",1389600
"Olomouc","2010-07-09",5137500
"Olomouc","2012-05-31",4245833
"Ústí nad Orlicí","2014-05-21",800000
"Ústí nad Orlicí","2013-07-25",1500000
"Ústí nad Orlicí","2007-09-27",6292699
"Ústí nad Orlicí","2012-12-14",3447377
"Ústí nad Orlicí","2013-09-04",2358230
"Ústí nad Orlicí","2010-09-24",244658
"Ústí nad Orlicí","2009-10-09",10508900
"Ústí nad Orlicí","2008-02-21",6082735
"Ústí nad Orlicí","2013-03-07",1782583
"Ústí nad Orlicí","2014-10-03",69478
"Ústí nad Orlicí","2011-09-19",1628200
"Ústí nad Orlicí","2009-07-20",5845000
"Ústí nad Orlicí","2013-09-04",3574094
"Ústí nad Orlicí","2013-08-20",10206326
"Ústí nad Orlicí","2009-10-09",47346243
"Ústí nad Orlicí","2014-07-15",82000
"Ústí nad Orlicí","2013-06-07",53504
"Ústí nad Orlicí","2013-10-16",450000
"Ústí nad Orlicí","2013-08-21",3275388
"Ústí nad Orlicí","2010-05-07",1321049
"Ústí nad Orlicí","2008-11-24",28671172
"Ústí nad Orlicí","2014-02-24",473817
"Ústí nad Orlicí","2010-08-06",25541914
"Ústí nad Orlicí","2012-09-19",1323000
"Ústí nad Orlicí","2014-08-12",3232274
"Ústí nad Orlicí","2006-09-08",5048000
"Ústí nad Orlicí","2014-07-11",63325
"Ústí nad Orlicí","2014-09-26",1658350
"Ústí nad Orlicí","2014-07-15",154959
"Ústí nad Orlicí","2013-07-03",5398357
"Ústí nad Orlicí","2014-05-14",65000
"Ústí nad Orlicí","2014-05-21",15174000
"Ústí nad Orlicí","2014-07-01",40030
"Ústí nad Orlicí","2013-11-11",2700261
"Ústí nad Orlicí","2006-07-21",26624887
"Ústí nad Orlicí","2014-10-22",143919
"Ústí nad Orlicí","2014-02-24",1547575
"Ústí nad Orlicí","2012-12-03",2204179
"Ústí nad Orlicí","2014-03-27",3178111
"Louny","2013-12-11",122366
"Louny","2011-07-01",2325858
"Louny","2007-08-30",7508000
"Louny","2009-11-05",1150000
"Louny","2014-02-26",13950563
"Louny","2014-06-25",540120
"Louny","2014-12-10",5678
"Louny","2013-10-23",2630951
"Louny","2011-02-04",149096310
"Louny","2014-11-26",3137215
"Louny","2014-04-15",2555108
"Louny","2010-03-15",38350
"Louny","2013-10-23",2604024
"Louny","2008-11-25",14693760
"Louny","2013-02-26",1619800
"Louny","2014-09-05",2759280
"Louny","2013-08-09",2649010
"Louny","2011-12-20",2175000
"Louny","2011-12-20",2175000
"Louny","2014-04-30",14493442
"Louny","2011-10-27",1069537
"Louny","2014-03-14",3395106
"Louny","2008-07-15",6249000
"Louny","2009-11-05",4101265
"Louny","2013-06-04",12468506
"Louny","2014-01-03",21560226
"Louny","2009-11-05",1150000
"Louny","2009-11-05",1150000
"Louny","2013-04-30",1836231
"Louny","2010-01-29",1819173
"Louny","2013-08-28",3713653
"Louny","2014-11-26",2637198
"Louny","2008-07-15",8511000
"Louny","2008-10-23",26349892
"Louny","2008-04-11",15140000
"Louny","2014-01-30",428419
"Louny","2009-08-21",8312000
"Louny","2013-02-26",1292760
"Louny","2014-11-28",1543800
"Louny","2014-06-06",10800764
"Louny","2010-08-06",7516826
"Louny","2007-12-20",3688517
"Louny","2013-12-20",2290962
"Louny","2009-11-05",1150000
"Louny","2009-03-26",5336804
"Louny","2006-07-24",14445378
"Louny","2010-07-30",55330
"Louny","2011-10-27",543130
"Louny","2010-07-30",47575
"Louny","2014-09-11",97912
"Louny","2010-07-13",2490260
"Louny","2013-10-23",1945663
"Louny","2014-01-30",1002070
"Louny","2013-10-23",5388897
"Louny","2009-11-05",1150000
"Louny","2010-12-17",12298990
"Louny","2014-10-30",1157879
"Louny","2009-12-04",97000
"Louny","2009-11-05",1150000
"Louny","2014-05-13",28194788
"Louny","2009-11-05",1150000
"Louny","2012-04-04",3522400
"Louny","2012-08-30",3247746
"Most","2013-07-22",11256390
"Most","2011-07-01",2595872
"Most","2011-12-13",8592000
"Most","2014-04-28",5388809
"Most","2006-08-18",9047347
"Most","2014-12-04",405738
"Most","2011-06-27",3163258
"Most","2014-05-02",21899793
"Most","2014-10-31",9916422
"Most","2012-07-19",1669899
"Most","2014-08-12",5380000
"Most","2012-01-20",55854
"Most","2007-12-17",4656000
"Most","2008-06-06",7299137
"Most","2010-03-29",180000
"Most","2013-09-30",9968042
"Most","2014-08-05",1462137
"Most","2014-12-22",60119
"Most","2012-01-31",114845
"Most","2011-06-27",1502936
"Most","2012-06-19",2150760
"Most","2009-10-16",4581800
"Most","2013-11-26",7499999
"Most","2012-01-24",636738
"Most","2012-10-25",5189018
"Most","2011-06-27",8658527
"Most","2010-03-23",140000
"Most","2013-07-22",23876307
"Most","2011-07-01",3163258
"Most","2011-07-01",2676455
"Most","2012-06-19",2028328
"Most","2011-07-01",5830821
"Most","2011-07-01",11719059
"Most","2011-08-26",9458882
"Most","2006-08-14",15860066
"Most","2009-09-22",6838630
"Most","2007-06-15",5696580
"Most","2010-12-21",34842133
"Most","2012-06-19",2500691
"Most","2009-07-31",10972335
"Most","2010-11-12",4890555
"Most","2013-08-15",924924
"Most","2014-06-30",1016237
"Most","2011-05-13",6288910
"Most","2006-07-24",12548973
"Most","2008-11-24",1646133
"Most","2008-05-30",59708026
"Most","2008-07-11",8999210
"Most","2012-08-03",983000
"Most","2012-10-22",2075000
"Most","2012-06-19",666010
"Most","2012-10-29",3232270
"Most","2007-09-14",6335295
"Most","2010-03-08",2795730
"Most","2012-01-23",882038
"Most","2009-01-16",5620942
"Most","2011-06-27",2595872
"Most","2006-08-21",3361047
"Most","2009-10-30",456221
"Most","2012-07-19",789336
"Most","2006-10-23",3147067
"Most","2011-06-27",2676455
"Most","2011-07-01",10384790
"Most","2011-08-26",9458882
"Most","2014-12-05",16419
"Most","2012-03-06",223782
"Most","2013-08-15",1198232
"Most","2011-06-03",10422554
"Most","2011-11-25",120358
"Most","2014-06-30",752499
"Most","2008-11-21",1646133
"Most","2010-09-24",928192
"Most","2011-08-09",297600
"Most","2011-09-09",160698
"Most","2012-10-29",405932
"Most","2012-06-19",2644291
"Most","2010-03-23",419900
"Most","2007-12-07",16086647
"Most","2013-08-15",446878
"Most","2009-01-16",5951086
"Most","2011-09-09",523759
"Most","2012-01-20",281150
"Most","2012-01-20",24519
"Most","2009-03-20",12331074
"Most","2011-07-19",740109
"Most","2011-11-25",303464
"Most","2009-09-25",11453110
"Most","2010-03-23",390000
"Most","2011-09-09",348735
"Most","2011-10-07",350135
"Most","2007-02-26",1072850
"Most","2011-02-01",5987624
"Most","2012-01-19",543287
"Most","2012-08-22",4350112
"Most","2010-03-23",250000
"Most","2012-06-19",741666
"Most","2006-09-29",19230236
"Most","2011-06-17",3907682
"Most","2012-06-19",1032916
"Most","2012-08-22",1669899
"Most","2011-06-27",11719059
"Most","2010-09-24",98560
"Most","2014-09-29",2747155
"Most","2012-07-19",1211923
"Most","2011-07-01",5511775
"Most","2010-12-10",11416733
"Most","2011-07-01",20693405
"Most","2012-04-20",509580
"Most","2014-06-10",1696280
"Most","2012-04-20",8472560
"Most","2013-08-13",3738535
"Most","2011-06-27",2321892
"Most","2006-08-18",23731338
"Most","2012-01-20",378996
"Most","2011-07-01",8658527
"Most","2012-08-22",1669899
"Most","2011-08-09",204871
"Most","2006-08-18",2185108
"Most","2012-04-13",7277159
"Most","2012-01-20",157030
"Most","2011-07-01",1773969
"Most","2007-12-07",5997444
"Most","2009-03-20",7968529
"Most","2009-07-07",28000000
"Most","2012-01-20",55854
"Most","2010-07-02",9871041
"Most","2011-07-01",1502936
"Most","2012-01-19",475229
"Most","2006-08-18",34054231
"Most","2012-01-20",17394607
"Most","2009-07-31",18899355
"Most","2012-10-31",2348000
"Most","2012-08-22",1211923
"Most","2014-06-10",1554455
"Most","2012-01-24",299071
"Most","2013-08-07",570511
"Most","2014-12-22",33770
"Most","2012-01-20",165420
"Most","2014-08-15",2416475
"Most","2012-06-01",4495697
"Most","2010-03-22",43864750
"Most","2011-07-01",2649593
"Most","2006-08-21",6443200
"Most","2012-08-22",311017
"Most","2012-08-22",311017
"Most","2014-06-10",2302927
"Most","2014-12-02",722703
"Most","2012-08-22",2741176
"Most","2012-01-20",20382
"Most","2012-03-01",196155
"Most","2011-06-27",1773969
"Most","2012-01-24",45084
"Most","2012-01-23",69427
"Most","2010-09-24",3493440
"Most","2012-07-19",311017
"Most","2010-06-04",195056601
"Most","2013-07-16",2325377
"Most","2012-11-23",437800
"Most","2011-07-01",11069774
"Most","2013-07-16",3453889
"Most","2014-12-22",21843
"Most","2014-08-25",18522868
"Most","2011-07-01",2321892
"Most","2012-10-31",125745
"Most","2012-04-20",507724
"Most","2012-06-19",1990000
"Most","2012-04-16",788936
"Most","2006-08-11",3667863
"Most","2007-09-21",5444640
"Most","2012-08-22",1211923
"Most","2014-08-05",2175128
"Most","2012-01-17",5284800
"Most","2014-08-05",1932353
"Most","2011-07-01",6220278
"Most","2012-10-29",1147908
"Most","2010-12-03",294800
"Most","2012-01-20",543287
"Most","2012-10-29",579539
"Most","2014-12-22",40096
"Most","2006-08-04",9780885
"Most","2011-06-27",11069774
"Most","2014-12-12",57815
"Most","2014-08-05",2537280
"Most","2011-07-01",5511775
"Most","2012-12-06",4951264
"Most","2013-05-31",31667166
"Most","2014-10-16",7504104
"Most","2012-10-30",6424429
"Most","2012-08-03",1669899
"Most","2012-10-29",349190
"Most","2011-10-07",471705
"Most","2011-11-25",105096
"Most","2014-12-12",38304
"Most","2010-04-16",5897470
"Most","2011-09-09",241659
"Most","2012-01-20",149262
"Most","2011-09-09",490119
"Most","2014-08-05",2273575
"Most","2012-10-29",749701
"Most","2013-08-14",3124100
"Most","2013-07-16",2606435
"Most","2013-11-20",1975000
"Most","2014-12-19",10375
"Most","2010-04-16",9970891
"Most","2011-06-27",10384790
"Most","2012-08-30",4896000
"Most","2015-01-05",7887068
"Most","2008-11-18",1646133
"Most","2014-06-10",917437
"Most","2014-06-20",2496994
"Most","2012-08-03",1211923
"Most","2006-10-13",12361340
"Most","2012-01-16",10880965
"Most","2011-11-25",779577
"Most","2012-08-03",311017
"Most","2013-07-10",5349189
"Most","2011-06-27",2649593
"Most","2010-03-09",2555856
"Most","2014-12-22",22954
"Most","2013-11-08",10185847
"Most","2011-09-09",566165
"Most","2012-10-02",1877188
"Ústí nad Labem","2009-11-13",2168724
"Ústí nad Labem","2009-01-21",5797000
"Ústí nad Labem","2009-10-16",19814045
"Ústí nad Labem","2013-06-26",1529768
"Ústí nad Labem","2008-08-08",5690000
"Ústí nad Labem","2011-02-28",1812644
"Ústí nad Labem","2012-11-12",5209605
"Ústí nad Labem","2007-02-19",4639100
"Ústí nad Labem","2006-07-25",8836015
"Ústí nad Labem","2008-05-05",6000000
"Ústí nad Labem","2006-11-10",67716749
"Ústí nad Labem","2008-01-25",9991318
"Ústí nad Labem","2006-08-07",6752577
"Ústí nad Labem","2011-07-08",10474725
"Ústí nad Labem","2013-06-26",1529768
"Ústí nad Labem","2011-05-23",2935833
"Ústí nad Labem","2006-09-22",55815245
"Ústí nad Labem","2013-03-19",11341000
"Ústí nad Labem","2013-06-26",1529768
"Ústí nad Labem","2008-12-19",31910892
"Ústí nad Labem","2012-12-05",738
"Ústí nad Labem","2008-10-03",12733928
"Ústí nad Labem","2013-06-26",1529768
"Ústí nad Labem","2010-07-02",1486959
"Ústí nad Labem","2013-04-30",1760000
"Ústí nad Labem","2013-05-28",2486666
"Ústí nad Labem","2012-08-02",76825
"Ústí nad Labem","2008-05-05",10000000
"Ústí nad Labem","2010-06-25",3267653
"Ústí nad Labem","2008-03-07",16995393
"Ústí nad Labem","2006-09-29",289031
"Ústí nad Labem","2013-05-28",766666
"Ústí nad Labem","2010-07-02",453940
"Ústí nad Labem","2010-01-11",633752
"Ústí nad Labem","2013-06-26",1529768
"Ústí nad Labem","2013-05-16",4450000
"Ústí nad Labem","2007-01-16",15961302
"Ústí nad Labem","2008-01-21",9311146
"Ústí nad Labem","2013-04-12",139066115
"Ústí nad Labem","2008-03-14",10919471
"Ústí nad Labem","2009-05-07",333186013
"Ústí nad Labem","2011-12-13",4350000
"Ústí nad Labem","2011-08-26",4212000
"Ústí nad Labem","2011-04-22",57785845
"Ústí nad Labem","2014-11-11",10492014
"Ústí nad Labem","2007-05-07",4226890
"Ústí nad Labem","2010-11-16",38672431
"Ústí nad Labem","2009-02-03",159838
"Ústí nad Labem","2009-05-11",1957500
"Ústí nad Labem","2013-03-28",10
"Ústí nad Labem","2009-07-03",77120455
"Ústí nad Labem","2012-08-02",1982
"Ústí nad Labem","2010-11-15",2870408
"Ústí nad Labem","2010-01-08",31824753
"Ústí nad Labem","2010-08-16",35272158
"Ústí nad Labem","2008-05-05",5000000
"Ústí nad Labem","2009-01-02",44391721
"Ústí nad Labem","2006-08-22",9535746
"Ústí nad Labem","2007-03-05",161140023
"Ústí nad Labem","2012-01-25",401430
"Ústí nad Labem","2011-05-23",3925821
"Ústí nad Labem","2006-09-15",12722081
"Ústí nad Labem","2008-05-05",5000000
"Ústí nad Labem","2006-11-07",83054377
"Ústí nad Labem","2013-03-28",170
"Ústí nad Labem","2011-02-28",2490000
"Ústí nad Labem","2010-02-05",8578401
"Ústí nad Labem","2009-03-18",780000
"Ústí nad Labem","2007-10-12",10804221
"Ústí nad Labem","2013-10-14",396049
"Ústí nad Labem","2012-11-07",1125
"Ústí nad Labem","2010-04-09",30550380
"Ústí nad Labem","2008-08-05",19659458
"Ústí nad Labem","2012-08-02",2653
"Ústí nad Labem","2013-02-21",1850000
"Ústí nad Labem","2013-04-30",610500
"Ústí nad Labem","2008-09-02",3364186
"Ústí nad Labem","2014-09-15",207500000
"Ústí nad Labem","2013-05-03",2644628
"Ústí nad Labem","2013-05-28",1400000
"Ústí nad Labem","2013-06-26",1529768
"Ústí nad Labem","2009-07-23",120817465
"Ústí nad Labem","2013-06-26",1529768
"Ústí nad Labem","2008-09-29",2734293
"Ústí nad Labem","2010-05-24",5450376
"Ústí nad Labem","2013-05-28",766666
"Ústí nad Labem","2012-05-02",148519
"Ústí nad Labem","2006-08-15",167801224
"Ústí nad Labem","2008-11-14",59275115
"Ústí nad Labem","2008-06-09",12717582
"Ústí nad Labem","2011-08-05",44390171
"Ústí nad Labem","2008-02-29",21198443
"Ústí nad Labem","2010-04-12",58244542
"Ústí nad Labem","2014-01-17",13857926
"Ústí nad Labem","2007-11-07",4996313
"Ústí nad Labem","2013-04-26",2500740
"Ústí nad Labem","2009-11-13",5870979
"Ústí nad Labem","2013-05-03",2644628
"Ústí nad Labem","2013-05-03",2644628
"Ústí nad Labem","2010-11-05",2214303
"Ústí nad Labem","2010-05-25",324527
"Ústí nad Labem","2013-04-30",673750
"Ústí nad Labem","2006-08-07",7999495
"Ústí nad Labem","2011-09-12",1575001
"Ústí nad Labem","2013-06-26",1529768
"Ústí nad Labem","2008-05-05",3000000
"Ústí nad Labem","2008-06-09",8391640
"Ústí nad Labem","2011-10-21",2367750
"Ústí nad Labem","2011-05-20",5074138
"Ústí nad Labem","2014-02-06",6800000
"Ústí nad Labem","2009-11-06",64876234
"Ústí nad Labem","2006-12-08",802267
"Ústí nad Labem","2013-04-30",1760000
